1	5	9	0.00		1609.00
6366	9	1	0.00		
6367	0	1	0.00		
6368	3	1	0.00		
6369	0	1	0.00		
6370	2	1	0.00		
6371	3	1	0.00		
6372	1	1	1.00		
6373	2	1	0.00		
6374	5	1	0.00		
6375	9	1	0.00		
6376	0	1	0.00		
6377	8	1	0.00		
6378	1	1	1.00		
6379	9	1	0.00		
6380	9	1	0.00		
6381	5	1	0.00		
6382	1	1	1.00		
6383	8	1	0.00		
6384	0	1	0.00		
6385	4	1	0.00		
6386	1	1	1.00		
6387	5	1	0.00		
6388	9	1	0.00		
6389	5	1	0.00		
6390	5	1	0.00		
6391	1	1	1.00		
6392	0	1	0.00		
6393	9	1	0.00		
6394	6	1	0.00		
6395	9	1	0.00		
6396	3	1	0.00		
6397	3	1	0.00		
6398	9	1	0.00		
6399	5	1	0.00		
6400	9	1	0.00		
6401	6	1	0.00		
6402	9	1	0.00		
6403	7	1	0.00		
6404	9	1	0.00		
6405	9	1	0.00		
6406	0	1	0.00		
6407	9	1	0.00		
6408	6	1	0.00		
6409	9	1	0.00		
6410	4	1	0.00		
6411	5	1	0.00		
6412	5	1	0.00		
6413	2	1	0.00		
6414	2	1	0.00		
6415	0	1	0.00		
6416	8	1	0.00		
6417	3	1	0.00		
6418	0	1	0.00		
6419	9	1	0.00		
6420	0	1	0.00		
6421	3	1	0.00		
6422	3	1	0.00		
6423	0	1	0.00		
6424	8	1	0.00		
6425	2	1	0.00		
6426	0	1	0.00		
6427	8	1	0.00		
6428	9	1	0.00		
6429	5	1	0.00		
6430	1	1	1.00		
6431	8	1	0.00		
6432	5	1	0.00		
6433	7	1	0.00		
6434	9	1	0.00		
6435	0	1	0.00		
6436	9	1	0.00		
6437	5	1	0.00		
6438	0	1	0.00		
6439	0	1	0.00		
6440	0	1	0.00		
6441	6	1	0.00		
6442	8	1	0.00		
6443	3	1	0.00		
6444	2	1	0.00		
6445	0	1	0.00		
6446	0	1	0.00		
6447	9	1	0.00		
6448	6	1	0.00		
6449	5	1	0.00		
6450	2	1	0.00		
6451	0	1	0.00		
6452	5	1	0.00		
6453	0	1	0.00		
6454	3	1	0.00		
6455	9	1	0.00		
6456	0	1	0.00		
6457	9	1	0.00		
6458	1	1	1.00		
6459	8	1	0.00		
6460	7	1	0.00		
6461	2	1	0.00		
6462	0	1	0.00		
6463	9	1	0.00		
6464	0	1	0.00		
6465	0	1	0.00		
6466	5	1	0.00		
6467	9	1	0.00		
6468	9	1	0.00		
6469	8	1	0.00		
6470	1	1	1.00		
6471	5	1	0.00		
6472	7	1	0.00		
6473	7	1	0.00		
6474	1	1	1.00		
6475	9	1	0.00		
6476	6	1	0.00		
6477	1	1	1.00		
6478	9	1	0.00		
6479	9	1	0.00		
6480	1	1	1.00		
6481	7	1	0.00		
6482	5	1	0.00		
6483	2	1	0.00		
6484	5	1	0.00		
6485	9	1	0.00		
6486	1	1	1.00		
6487	9	1	0.00		
6488	2	1	0.00		
6489	8	1	0.00		
6490	4	1	0.00		
6491	3	1	0.00		
6492	5	1	0.00		
6493	3	1	0.00		
6494	0	1	0.00		
6495	4	1	0.00		
6496	9	1	0.00		
6497	1	1	1.00		
6498	0	1	0.00		
6499	3	1	0.00		
6500	1	1	1.00		
6501	1	1	1.00		
6502	3	1	0.00		
6503	2	1	0.00		
6504	9	1	0.00		
6505	3	1	0.00		
6506	0	1	0.00		
6507	0	1	0.00		
6508	9	1	0.00		
6509	3	1	0.00		
6510	9	1	0.00		
6511	1	1	1.00		
6512	0	1	0.00		
6513	8	1	0.00		
6514	8	1	0.00		
6515	5	1	0.00		
6516	0	1	0.00		
6517	3	1	0.00		
6518	5	1	0.00		
6519	5	1	0.00		
6520	0	1	0.00		
6521	5	1	0.00		
6522	5	1	0.00		
6523	6	1	0.00		
6524	9	1	0.00		
6525	3	1	0.00		
6526	6	1	0.00		
6527	9	1	0.00		
6528	0	1	0.00		
6529	9	1	0.00		
6530	0	1	0.00		
6531	1	1	1.00		
6532	3	1	0.00		
6533	0	1	0.00		
6534	6	1	0.00		
6535	5	1	0.00		
6536	6	1	0.00		
6537	1	1	1.00		
6538	9	1	0.00		
6539	9	1	0.00		
6540	9	1	0.00		
6541	2	1	0.00		
6542	6	1	0.00		
6543	6	1	0.00		
6544	9	1	0.00		
6545	0	1	0.00		
6546	9	1	0.00		
6547	5	1	0.00		
6548	9	1	0.00		
6549	6	1	0.00		
6550	0	1	0.00		
6551	0	1	0.00		
6552	9	1	0.00		
6553	3	1	0.00		
6554	2	1	0.00		
6555	9	1	0.00		
6556	2	1	0.00		
6557	9	1	0.00		
6558	6	1	0.00		
6559	9	1	0.00		
6560	0	1	0.00		
6561	9	1	0.00		
6562	9	1	0.00		
6563	8	1	0.00		
6564	5	1	0.00		
6565	5	1	0.00		
6566	6	1	0.00		
6567	0	1	0.00		
6568	5	1	0.00		
6569	0	1	0.00		
6570	8	1	0.00		
6571	5	1	0.00		
6572	2	1	0.00		
6573	1	1	1.00		
6574	1	1	1.00		
6575	7	1	0.00		
6576	9	1	0.00		
6577	9	1	0.00		
6578	1	1	1.00		
6579	8	1	0.00		
6580	1	1	1.00		
6581	1	1	1.00		
6582	0	1	0.00		
6583	7	1	0.00		
6584	2	1	0.00		
6585	1	1	1.00		
6586	1	1	1.00		
6587	6	1	0.00		
6588	5	1	0.00		
6589	9	1	0.00		
6590	9	1	0.00		
6591	9	1	0.00		
6592	9	1	0.00		
6593	1	1	1.00		
6594	2	1	0.00		
6595	1	1	1.00		
6596	0	1	0.00		
6597	0	1	0.00		
6598	9	1	0.00		
6599	7	1	0.00		
6600	0	1	0.00		
6601	5	1	0.00		
6602	8	1	0.00		
6603	9	1	0.00		
6604	3	1	0.00		
6605	3	1	0.00		
6606	8	1	0.00		
6607	9	1	0.00		
6608	9	1	0.00		
6609	8	1	0.00		
6610	1	1	1.00		
6611	8	1	0.00		
6612	1	1	1.00		
6613	1	1	1.00		
6614	8	1	0.00		
6615	9	1	0.00		
6616	3	1	0.00		
6617	9	1	0.00		
6618	9	1	0.00		
6619	8	1	0.00		
6620	9	1	0.00		
6621	0	1	0.00		
6622	1	1	1.00		
6623	5	1	0.00		
6624	3	1	0.00		
6625	5	1	0.00		
6626	5	1	0.00		
6627	7	1	0.00		
6628	1	1	1.00		
6629	0	1	0.00		
6630	9	1	0.00		
6631	6	1	0.00		
6632	9	1	0.00		
6633	2	1	0.00		
6634	8	1	0.00		
6635	0	1	0.00		
6636	1	1	1.00		
6637	8	1	0.00		
6638	9	1	0.00		
6639	1	1	1.00		
6640	5	1	0.00		
6641	9	1	0.00		
6642	6	1	0.00		
6643	9	1	0.00		
6644	5	1	0.00		
6645	0	1	0.00		
6646	0	1	0.00		
6647	3	1	0.00		
6648	1	1	1.00		
6649	8	1	0.00		
6650	5	1	0.00		
6651	7	1	0.00		
6652	9	1	0.00		
6653	0	1	0.00		
6654	8	1	0.00		
6655	3	1	0.00		
6656	2	1	0.00		
6657	9	1	0.00		
6658	1	1	1.00		
6659	8	1	0.00		
6660	1	1	1.00		
6661	9	1	0.00		
6662	2	1	0.00		
6663	9	1	0.00		
6664	8	1	0.00		
6665	6	1	0.00		
6666	3	1	0.00		
6667	6	1	0.00		
6668	5	1	0.00		
6669	2	1	0.00		
6670	1	1	1.00		
6671	1	1	1.00		
6672	8	1	0.00		
6673	1	1	1.00		
6674	2	1	0.00		
6675	5	1	0.00		
6676	0	1	0.00		
6677	1	1	1.00		
6678	0	1	0.00		
6679	1	1	1.00		
6680	5	1	0.00		
6681	9	1	0.00		
6682	9	1	0.00		
6683	9	1	0.00		
6684	6	1	0.00		
6685	8	1	0.00		
6686	2	1	0.00		
6687	9	1	0.00		
6688	9	1	0.00		
6689	5	1	0.00		
6690	5	1	0.00		
6691	5	1	0.00		
6692	0	1	0.00		
6693	1	1	1.00		
6694	5	1	0.00		
6695	9	1	0.00		
6696	8	1	0.00		
6697	8	1	0.00		
6698	9	1	0.00		
6699	1	1	1.00		
6700	1	1	1.00		
6701	0	1	0.00		
6702	9	1	0.00		
6703	8	1	0.00		
6704	0	1	0.00		
6705	1	1	1.00		
6706	9	1	0.00		
6707	2	1	0.00		
6708	2	1	0.00		
6709	8	1	0.00		
6710	0	1	0.00		
6711	1	1	1.00		
6712	9	1	0.00		
6713	6	1	0.00		
6714	6	1	0.00		
6715	5	1	0.00		
6716	5	1	0.00		
6717	8	1	0.00		
6718	3	1	0.00		
6719	9	1	0.00		
6720	6	1	0.00		
6721	2	1	0.00		
6722	5	1	0.00		
6723	5	1	0.00		
6724	0	1	0.00		
6725	0	1	0.00		
6726	3	1	0.00		
6727	1	1	1.00		
6728	9	1	0.00		
6729	3	1	0.00		
6730	7	1	0.00		
6731	2	1	0.00		
6732	1	1	1.00		
6733	9	1	0.00		
6734	2	1	0.00		
6735	0	1	0.00		
6736	9	1	0.00		
6737	1	1	1.00		
6738	2	1	0.00		
6739	1	1	1.00		
6740	0	1	0.00		
6741	3	1	0.00		
6742	6	1	0.00		
6743	7	1	0.00		
6744	7	1	0.00		
6745	2	1	0.00		
6746	0	1	0.00		
6747	2	1	0.00		
6748	5	1	0.00		
6749	2	1	0.00		
6750	8	1	0.00		
6751	0	1	0.00		
6752	3	1	0.00		
6753	1	1	1.00		
6754	9	1	0.00		
6755	4	1	0.00		
6756	5	1	0.00		
6757	8	1	0.00		
6758	9	1	0.00		
6759	3	1	0.00		
6760	2	1	0.00		
6761	0	1	0.00		
6762	0	1	0.00		
6763	7	1	0.00		
6764	9	1	0.00		
6765	7	1	0.00		
6766	2	1	0.00		
6767	7	1	0.00		
6768	1	1	1.00		
6769	5	1	0.00		
6770	8	1	0.00		
6771	0	1	0.00		
6772	0	1	0.00		
6773	5	1	0.00		
6774	9	1	0.00		
6775	4	1	0.00		
6776	5	1	0.00		
6777	5	1	0.00		
6778	3	1	0.00		
6779	1	1	1.00		
6780	1	1	1.00		
6781	9	1	0.00		
6782	0	1	0.00		
6783	0	1	0.00		
6784	3	1	0.00		
6785	9	1	0.00		
6786	3	1	0.00		
6787	5	1	0.00		
6788	9	1	0.00		
6789	9	1	0.00		
6790	2	1	0.00		
6791	5	1	0.00		
6792	0	1	0.00		
6793	9	1	0.00		
6794	9	1	0.00		
6795	1	1	1.00		
6796	8	1	0.00		
6797	9	1	0.00		
6798	5	1	0.00		
6799	1	1	1.00		
6800	8	1	0.00		
6801	0	1	0.00		
6802	2	1	0.00		
6803	3	1	0.00		
6804	9	1	0.00		
6805	5	1	0.00		
6806	6	1	0.00		
6807	9	1	0.00		
6808	6	1	0.00		
6809	4	1	0.00		
6810	9	1	0.00		
6811	5	1	0.00		
6812	9	1	0.00		
6813	9	1	0.00		
6814	9	1	0.00		
6815	6	1	0.00		
6816	0	1	0.00		
6817	6	1	0.00		
6818	8	1	0.00		
6819	3	1	0.00		
6820	0	1	0.00		
6821	7	1	0.00		
6822	9	1	0.00		
6823	0	1	0.00		
6824	6	1	0.00		
6825	4	1	0.00		
6826	0	1	0.00		
6827	3	1	0.00		
6828	9	1	0.00		
6829	0	1	0.00		
6830	0	1	0.00		
6831	0	1	0.00		
6832	5	1	0.00		
6833	8	1	0.00		
6834	5	1	0.00		
6835	9	1	0.00		
6836	0	1	0.00		
6837	1	1	1.00		
6838	6	1	0.00		
6839	7	1	0.00		
6840	6	1	0.00		
6841	5	1	0.00		
6842	0	1	0.00		
6843	5	1	0.00		
6844	9	1	0.00		
6845	9	1	0.00		
6846	8	1	0.00		
6847	5	1	0.00		
6848	7	1	0.00		
6849	3	1	0.00		
6850	9	1	0.00		
6851	1	1	1.00		
6852	0	1	0.00		
6853	8	1	0.00		
6854	1	1	1.00		
6855	5	1	0.00		
6856	2	1	0.00		
6857	6	1	0.00		
6858	0	1	0.00		
6859	2	1	0.00		
6860	5	1	0.00		
6861	6	1	0.00		
6862	8	1	0.00		
6863	6	1	0.00		
6864	3	1	0.00		
6865	5	1	0.00		
6866	8	1	0.00		
6867	0	1	0.00		
6868	9	1	0.00		
6869	9	1	0.00		
6870	9	1	0.00		
6871	6	1	0.00		
6872	5	1	0.00		
6873	5	1	0.00		
6874	9	1	0.00		
6875	2	1	0.00		
6876	1	1	1.00		
6877	9	1	0.00		
6878	8	1	0.00		
6879	4	1	0.00		
6880	4	1	0.00		
6881	7	1	0.00		
6882	9	1	0.00		
6883	1	1	1.00		
6884	3	1	0.00		
6885	9	1	0.00		
6886	9	1	0.00		
6887	1	1	1.00		
6888	3	1	0.00		
6889	1	1	1.00		
6890	3	1	0.00		
6891	9	1	0.00		
6892	1	1	1.00		
6893	5	1	0.00		
6894	2	1	0.00		
6895	5	1	0.00		
6896	6	1	0.00		
6897	8	1	0.00		
6898	4	1	0.00		
6899	2	1	0.00		
6900	1	1	1.00		
6901	6	1	0.00		
6902	1	1	1.00		
6903	1	1	1.00		
6904	2	1	0.00		
6905	9	1	0.00		
6906	9	1	0.00		
6907	1	1	1.00		
6908	5	1	0.00		
6909	9	1	0.00		
6910	1	1	1.00		
6911	6	1	0.00		
6912	5	1	0.00		
6913	8	1	0.00		
6914	9	1	0.00		
6915	0	1	0.00		
6916	2	1	0.00		
6917	0	1	0.00		
6918	3	1	0.00		
6919	9	1	0.00		
6920	5	1	0.00		
6921	9	1	0.00		
6922	1	1	1.00		
6923	1	1	1.00		
6924	5	1	0.00		
6925	7	1	0.00		
6926	0	1	0.00		
6927	3	1	0.00		
6928	9	1	0.00		
6929	0	1	0.00		
6930	5	1	0.00		
6931	9	1	0.00		
6932	9	1	0.00		
6933	5	1	0.00		
6934	0	1	0.00		
6935	3	1	0.00		
6936	3	1	0.00		
6937	0	1	0.00		
6938	5	1	0.00		
6939	5	1	0.00		
6940	7	1	0.00		
6941	9	1	0.00		
6942	9	1	0.00		
6943	8	1	0.00		
6944	2	1	0.00		
6945	3	1	0.00		
6946	5	1	0.00		
6947	9	1	0.00		
6948	5	1	0.00		
6949	8	1	0.00		
6950	3	1	0.00		
6951	5	1	0.00		
6952	9	1	0.00		
6953	8	1	0.00		
6954	9	1	0.00		
6955	0	1	0.00		
6956	6	1	0.00		
6957	9	1	0.00		
6958	0	1	0.00		
6959	0	1	0.00		
6960	9	1	0.00		
6961	6	1	0.00		
6962	1	1	1.00		
6963	7	1	0.00		
6964	4	1	0.00		
6965	9	1	0.00		
6966	3	1	0.00		
6967	1	1	1.00		
6968	9	1	0.00		
6969	3	1	0.00		
6970	9	1	0.00		
6971	9	1	0.00		
6972	6	1	0.00		
6973	9	1	0.00		
6974	0	1	0.00		
6975	7	1	0.00		
6976	9	1	0.00		
6977	8	1	0.00		
6978	8	1	0.00		
6979	9	1	0.00		
6980	9	1	0.00		
6981	9	1	0.00		
6982	1	1	1.00		
6983	4	1	0.00		
6984	9	1	0.00		
6985	9	1	0.00		
6986	5	1	0.00		
6987	2	1	0.00		
6988	9	1	0.00		
6989	1	1	1.00		
6990	9	1	0.00		
6991	8	1	0.00		
6992	1	1	1.00		
6993	6	1	0.00		
6994	9	1	0.00		
6995	9	1	0.00		
6996	3	1	0.00		
6997	5	1	0.00		
6998	2	1	0.00		
6999	1	1	1.00		
7000	8	1	0.00		
7001	2	1	0.00		
7002	0	1	0.00		
7003	4	1	0.00		
7004	2	1	0.00		
7005	1	1	1.00		
7006	5	1	0.00		
7007	1	1	1.00		
7008	3	1	0.00		
7009	1	1	1.00		
7010	8	1	0.00		
7011	5	1	0.00		
7012	1	1	1.00		
7013	3	1	0.00		
7014	1	1	1.00		
7015	6	1	0.00		
7016	0	1	0.00		
7017	0	1	0.00		
7018	0	1	0.00		
7019	8	1	0.00		
7020	3	1	0.00		
7021	9	1	0.00		
7022	0	1	0.00		
7023	5	1	0.00		
7024	8	1	0.00		
7025	1	1	1.00		
7026	6	1	0.00		
7027	7	1	0.00		
7028	1	1	1.00		
7029	9	1	0.00		
7030	3	1	0.00		
7031	0	1	0.00		
7032	0	1	0.00		
7033	6	1	0.00		
7034	3	1	0.00		
7035	9	1	0.00		
7036	0	1	0.00		
7037	7	1	0.00		
7038	8	1	0.00		
7039	5	1	0.00		
7040	1	1	1.00		
7041	1	1	1.00		
7042	3	1	0.00		
7043	9	1	0.00		
7044	0	1	0.00		
7045	0	1	0.00		
7046	1	1	1.00		
7047	0	1	0.00		
7048	9	1	0.00		
7049	8	1	0.00		
7050	6	1	0.00		
7051	8	1	0.00		
7052	6	1	0.00		
7053	9	1	0.00		
7054	8	1	0.00		
7055	1	1	1.00		
7056	9	1	0.00		
7057	0	1	0.00		
7058	9	1	0.00		
7059	6	1	0.00		
7060	9	1	0.00		
7061	1	1	1.00		
7062	9	1	0.00		
7063	0	1	0.00		
7064	1	1	1.00		
7065	1	1	1.00		
7066	0	1	0.00		
7067	5	1	0.00		
7068	9	1	0.00		
7069	1	1	1.00		
7070	1	1	1.00		
7071	0	1	0.00		
7072	9	1	0.00		
7073	9	1	0.00		
7074	5	1	0.00		
7075	5	1	0.00		
7076	1	1	1.00		
7077	3	1	0.00		
7078	5	1	0.00		
7079	2	1	0.00		
7080	0	1	0.00		
7081	6	1	0.00		
7082	1	1	1.00		
7083	8	1	0.00		
7084	6	1	0.00		
7085	1	1	1.00		
7086	9	1	0.00		
7087	5	1	0.00		
7088	9	1	0.00		
7089	6	1	0.00		
7090	6	1	0.00		
7091	2	1	0.00		
7092	9	1	0.00		
7093	0	1	0.00		
7094	9	1	0.00		
7095	9	1	0.00		
7096	3	1	0.00		
7097	3	1	0.00		
7098	0	1	0.00		
7099	0	1	0.00		
7100	1	1	1.00		
7101	1	1	1.00		
7102	0	1	0.00		
7103	8	1	0.00		
7104	6	1	0.00		
7105	0	1	0.00		
7106	2	1	0.00		
7107	1	1	1.00		
7108	5	1	0.00		
7109	0	1	0.00		
7110	1	1	1.00		
7111	0	1	0.00		
7112	1	1	1.00		
7113	2	1	0.00		
7114	9	1	0.00		
7115	2	1	0.00		
7116	1	1	1.00		
7117	9	1	0.00		
7118	9	1	0.00		
7119	9	1	0.00		
7120	9	1	0.00		
7121	9	1	0.00		
7122	1	1	1.00		
7123	9	1	0.00		
7124	5	1	0.00		
7125	5	1	0.00		
7126	5	1	0.00		
7127	1	1	1.00		
7128	8	1	0.00		
7129	0	1	0.00		
7130	1	1	1.00		
7131	2	1	0.00		
7132	0	1	0.00		
7133	9	1	0.00		
7134	3	1	0.00		
7135	9	1	0.00		
7136	2	1	0.00		
7137	9	1	0.00		
7138	8	1	0.00		
7139	0	1	0.00		
7140	9	1	0.00		
7141	1	1	1.00		
7142	0	1	0.00		
7143	9	1	0.00		
7144	8	1	0.00		
7145	9	1	0.00		
7146	8	1	0.00		
7147	0	1	0.00		
7148	5	1	0.00		
7149	5	1	0.00		
7150	9	1	0.00		
7151	9	1	0.00		
7152	5	1	0.00		
7153	9	1	0.00		
7154	9	1	0.00		
7155	7	1	0.00		
7156	0	1	0.00		
7157	5	1	0.00		
7158	2	1	0.00		
7159	6	1	0.00		
7160	9	1	0.00		
7161	0	1	0.00		
7162	7	1	0.00		
7163	6	1	0.00		
7164	9	1	0.00		
7165	3	1	0.00		
7166	6	1	0.00		
7167	9	1	0.00		
7168	9	1	0.00		
7169	9	1	0.00		
7170	9	1	0.00		
7171	0	1	0.00		
7172	3	1	0.00		
7173	8	1	0.00		
7174	1	1	1.00		
7175	4	1	0.00		
7176	9	1	0.00		
7177	3	1	0.00		
7178	3	1	0.00		
7179	9	1	0.00		
7180	8	1	0.00		
7181	8	1	0.00		
7182	1	1	1.00		
7183	0	1	0.00		
7184	9	1	0.00		
7185	9	1	0.00		
7186	5	1	0.00		
7187	8	1	0.00		
7188	2	1	0.00		
7189	5	1	0.00		
7190	5	1	0.00		
7191	7	1	0.00		
7192	1	1	1.00		
7193	9	1	0.00		
7194	8	1	0.00		
7195	2	1	0.00		
7196	6	1	0.00		
7197	5	1	0.00		
7198	4	1	0.00		
7199	9	1	0.00		
7200	5	1	0.00		
7201	5	1	0.00		
7202	9	1	0.00		
7203	2	1	0.00		
7204	9	1	0.00		
7205	3	1	0.00		
7206	9	1	0.00		
7207	0	1	0.00		
7208	9	1	0.00		
7209	8	1	0.00		
7210	5	1	0.00		
7211	1	1	1.00		
7212	1	1	1.00		
7213	1	1	1.00		
7214	9	1	0.00		
7215	0	1	0.00		
7216	5	1	0.00		
7217	7	1	0.00		
7218	6	1	0.00		
7219	1	1	1.00		
7220	8	1	0.00		
7221	1	1	1.00		
7222	1	1	1.00		
7223	5	1	0.00		
7224	0	1	0.00		
7225	9	1	0.00		
7226	1	1	1.00		
7227	5	1	0.00		
7228	1	1	1.00		
7229	7	1	0.00		
7230	8	1	0.00		
7231	8	1	0.00		
7232	3	1	0.00		
7233	5	1	0.00		
7234	5	1	0.00		
7235	7	1	0.00		
7236	0	1	0.00		
7237	3	1	0.00		
7238	1	1	1.00		
7239	9	1	0.00		
7240	9	1	0.00		
7241	5	1	0.00		
7242	6	1	0.00		
7243	9	1	0.00		
7244	5	1	0.00		
7245	9	1	0.00		
7246	5	1	0.00		
7247	3	1	0.00		
7248	9	1	0.00		
7249	5	1	0.00		
7250	5	1	0.00		
7251	0	1	0.00		
7252	9	1	0.00		
7253	9	1	0.00		
7254	9	1	0.00		
7255	6	1	0.00		
7256	9	1	0.00		
7257	2	1	0.00		
7258	0	1	0.00		
7259	8	1	0.00		
7260	1	1	1.00		
7261	8	1	0.00		
7262	9	1	0.00		
7263	8	1	0.00		
7264	5	1	0.00		
7265	9	1	0.00		
7266	9	1	0.00		
7267	1	1	1.00		
7268	0	1	0.00		
7269	9	1	0.00		
7270	4	1	0.00		
7271	0	1	0.00		
7272	5	1	0.00		
7273	5	1	0.00		
7274	3	1	0.00		
7275	9	1	0.00		
7276	5	1	0.00		
7277	9	1	0.00		
7278	2	1	0.00		
7279	8	1	0.00		
7280	0	1	0.00		
7281	1	1	1.00		
7282	9	1	0.00		
7283	9	1	0.00		
7284	9	1	0.00		
7285	4	1	0.00		
7286	3	1	0.00		
7287	1	1	1.00		
7288	6	1	0.00		
7289	3	1	0.00		
7290	9	1	0.00		
7291	8	1	0.00		
7292	1	1	1.00		
7293	8	1	0.00		
7294	3	1	0.00		
7295	8	1	0.00		
7296	9	1	0.00		
7297	0	1	0.00		
7298	1	1	1.00		
7299	0	1	0.00		
7300	6	1	0.00		
7301	1	1	1.00		
7302	5	1	0.00		
7303	3	1	0.00		
7304	5	1	0.00		
7305	2	1	0.00		
7306	9	1	0.00		
7307	8	1	0.00		
7308	5	1	0.00		
7309	9	1	0.00		
7310	4	1	0.00		
7311	6	1	0.00		
7312	6	1	0.00		
7313	0	1	0.00		
7314	8	1	0.00		
7315	1	1	1.00		
7316	4	1	0.00		
7317	8	1	0.00		
7318	2	1	0.00		
7319	8	1	0.00		
7320	3	1	0.00		
7321	0	1	0.00		
7322	0	1	0.00		
7323	2	1	0.00		
7324	9	1	0.00		
7325	4	1	0.00		
7326	0	1	0.00		
7327	9	1	0.00		
7328	8	1	0.00		
7329	1	1	1.00		
7330	2	1	0.00		
7331	1	1	1.00		
7332	9	1	0.00		
7333	0	1	0.00		
7334	0	1	0.00		
7335	0	1	0.00		
7336	6	1	0.00		
7337	8	1	0.00		
7338	9	1	0.00		
7339	4	1	0.00		
7340	9	1	0.00		
7341	8	1	0.00		
7342	2	1	0.00		
7343	5	1	0.00		
7344	7	1	0.00		
7345	3	1	0.00		
7346	3	1	0.00		
7347	5	1	0.00		
7348	9	1	0.00		
7349	9	1	0.00		
7350	8	1	0.00		
7351	7	1	0.00		
7352	5	1	0.00		
7353	0	1	0.00		
7354	2	1	0.00		
7355	2	1	0.00		
7356	2	1	0.00		
7357	9	1	0.00		
7358	8	1	0.00		
7359	3	1	0.00		
7360	0	1	0.00		
7361	1	1	1.00		
7362	0	1	0.00		
7363	5	1	0.00		
7364	8	1	0.00		
7365	1	1	1.00		
7366	9	1	0.00		
7367	0	1	0.00		
7368	6	1	0.00		
7369	2	1	0.00		
7370	9	1	0.00		
7371	9	1	0.00		
7372	9	1	0.00		
7373	7	1	0.00		
7374	9	1	0.00		
7375	0	1	0.00		
7376	7	1	0.00		
7377	2	1	0.00		
7378	1	1	1.00		
7379	7	1	0.00		
7380	9	1	0.00		
7381	2	1	0.00		
7382	0	1	0.00		
7383	9	1	0.00		
7384	8	1	0.00		
7385	7	1	0.00		
7386	8	1	0.00		
7387	0	1	0.00		
7388	7	1	0.00		
7389	9	1	0.00		
7390	9	1	0.00		
7391	3	1	0.00		
7392	4	1	0.00		
7393	8	1	0.00		
7394	8	1	0.00		
7395	1	1	1.00		
7396	0	1	0.00		
7397	9	1	0.00		
7398	0	1	0.00		
7399	0	1	0.00		
7400	9	1	0.00		
7401	5	1	0.00		
7402	2	1	0.00		
7403	0	1	0.00		
7404	9	1	0.00		
7405	1	1	1.00		
7406	9	1	0.00		
7407	9	1	0.00		
7408	9	1	0.00		
7409	8	1	0.00		
7410	1	1	1.00		
7411	3	1	0.00		
7412	5	1	0.00		
7413	8	1	0.00		
7414	1	1	1.00		
7415	9	1	0.00		
7416	9	1	0.00		
7417	8	1	0.00		
7418	5	1	0.00		
7419	3	1	0.00		
7420	9	1	0.00		
7421	5	1	0.00		
7422	9	1	0.00		
7423	2	1	0.00		
7424	8	1	0.00		
7425	5	1	0.00		
7426	0	1	0.00		
7427	6	1	0.00		
7428	9	1	0.00		
7429	1	1	1.00		
7430	5	1	0.00		
7431	2	1	0.00		
7432	0	1	0.00		
7433	2	1	0.00		
7434	6	1	0.00		
7435	5	1	0.00		
7436	5	1	0.00		
7437	9	1	0.00		
7438	2	1	0.00		
7439	3	1	0.00		
7440	9	1	0.00		
7441	1	1	1.00		
7442	0	1	0.00		
7443	5	1	0.00		
7444	6	1	0.00		
7445	9	1	0.00		
7446	9	1	0.00		
7447	8	1	0.00		
7448	5	1	0.00		
7449	0	1	0.00		
7450	5	1	0.00		
7451	3	1	0.00		
7452	0	1	0.00		
7453	9	1	0.00		
7454	3	1	0.00		
7455	1	1	1.00		
7456	0	1	0.00		
7457	5	1	0.00		
7458	1	1	1.00		
7459	8	1	0.00		
7460	7	1	0.00		
7461	0	1	0.00		
7462	5	1	0.00		
7463	5	1	0.00		
7464	1	1	1.00		
7465	1	1	1.00		
7466	1	1	1.00		
7467	5	1	0.00		
7468	1	1	1.00		
7469	5	1	0.00		
7470	1	1	1.00		
7471	1	1	1.00		
7472	3	1	0.00		
7473	5	1	0.00		
7474	5	1	0.00		
7475	8	1	0.00		
7476	9	1	0.00		
7477	9	1	0.00		
7478	9	1	0.00		
7479	2	1	0.00		
7480	0	1	0.00		
7481	0	1	0.00		
7482	0	1	0.00		
7483	3	1	0.00		
7484	6	1	0.00		
7485	9	1	0.00		
7486	1	1	1.00		
7487	0	1	0.00		
7488	0	1	0.00		
7489	6	1	0.00		
7490	1	1	1.00		
7491	5	1	0.00		
7492	8	1	0.00		
7493	9	1	0.00		
7494	5	1	0.00		
7495	0	1	0.00		
7496	0	1	0.00		
7497	1	1	1.00		
7498	3	1	0.00		
7499	3	1	0.00		
7500	8	1	0.00		
7501	4	1	0.00		
7502	6	1	0.00		
7503	0	1	0.00		
7504	3	1	0.00		
7505	3	1	0.00		
7506	8	1	0.00		
7507	9	1	0.00		
7508	9	1	0.00		
7509	9	1	0.00		
7510	0	1	0.00		
7511	3	1	0.00		
7512	8	1	0.00		
7513	9	1	0.00		
7514	1	1	1.00		
7515	1	1	1.00		
7516	8	1	0.00		
7517	8	1	0.00		
7518	6	1	0.00		
7519	8	1	0.00		
7520	0	1	0.00		
7521	1	1	1.00		
7522	6	1	0.00		
7523	0	1	0.00		
7524	9	1	0.00		
7525	0	1	0.00		
7526	0	1	0.00		
7527	9	1	0.00		
7528	9	1	0.00		
7529	9	1	0.00		
7530	9	1	0.00		
